timestamp,value
2013-02-10 00:00:00,6.98118780714702
2013-02-17 00:00:00,10.573027758785049
2013-02-24 00:00:00,15.738733713701436
2013-03-03 00:00:00,21.845291810652515
2013-03-10 00:00:00,21.260176508647962
2013-03-17 00:00:00,19.311907802306692
2013-03-24 00:00:00,15.065924500826695
2013-03-31 00:00:00,10.748012347374537
2013-04-07 00:00:00,12.915988379467949
2013-04-14 00:00:00,15.018713326738775
2013-04-21 00:00:00,19.359466241376914
2013-04-28 00:00:00,20.256594078389643
2013-05-05 00:00:00,23.996278858660567
2013-05-12 00:00:00,27.37785045237842
2013-05-19 00:00:00,30.6862066847341
2013-05-26 00:00:00,31.387228991705804
2013-06-02 00:00:00,30.06819807588166
2013-06-09 00:00:00,26.317630548586987
2013-06-16 00:00:00,17.937717931894333
2013-06-23 00:00:00,10.714598277979068
2013-06-30 00:00:00,5.761627529037035
2013-07-07 00:00:00,0.21877569067261682
2013-07-14 00:00:00,-0.10502995333346044
2013-07-21 00:00:00,-2.372540778504419
2013-07-28 00:00:00,-1.867034406867262
2013-08-04 00:00:00,-1.3962901043423337
2013-08-11 00:00:00,1.0073236852906495
2013-08-18 00:00:00,3.865676554322852
2013-08-25 00:00:00,-0.3810342885182061
2013-09-01 00:00:00,-0.4184106328672197
2013-09-08 00:00:00,-7.6434014126677585
2013-09-15 00:00:00,-11.976733914572895
2013-09-22 00:00:00,-19.633914843427906
2013-09-29 00:00:00,-27.751561213430566
2013-10-06 00:00:00,-33.064334187314735
2013-10-13 00:00:00,-34.091343475352346
2013-10-20 00:00:00,-27.847756816631097
2013-10-27 00:00:00,-23.93704220314709
2013-11-03 00:00:00,-19.88416163540509
2013-11-10 00:00:00,-14.448773500358314
2013-11-17 00:00:00,-10.95994176748625
2013-11-24 00:00:00,-6.239746903649455
2013-12-01 00:00:00,-6.427217147404559
2013-12-08 00:00:00,-5.433986608526768
2013-12-15 00:00:00,-8.203805071876186
2013-12-22 00:00:00,-9.73221710328659
2013-12-29 00:00:00,-12.208744410205592
2014-01-05 00:00:00,-11.550607906875358
2014-01-12 00:00:00,-9.385514794538302
2014-01-19 00:00:00,-5.096888477309747
2014-01-26 00:00:00,1.3358272993547615
2014-02-02 00:00:00,5.9401710996052906
2014-02-09 00:00:00,8.799437133725348
2014-02-16 00:00:00,17.71792852159482
2014-02-23 00:00:00,20.253286226840494
2014-03-02 00:00:00,20.539696425741592
2014-03-09 00:00:00,16.769102113699503
2014-03-16 00:00:00,16.19315123226986
2014-03-23 00:00:00,15.968717243355993
